"","low","est","high","ID","type","metric"
"t[position] (days)286",2.61244781863249,16.035930817163,98.4330003986239,"336782013Snow","OUF anisotropic","t[position] (days)286"
"t[velocity] (hours)233",1.22409135187393,1.44043140087124,1.69500635507273,"336782013Snow","OUF anisotropic","t[velocity] (hours)233"
"speed (kilometers/day)311",32.1736862352316,33.7268295883131,35.2790036754578,"336782013Snow","OUF anisotropic","speed (kilometers/day)311"
"area (square kilometers)341",1050.9204193294,1542.43192493979,2126.75087492655,"336782014SnowFree","OUf anisotropic","area (square kilometers)341"
"t (hours)7",12.3692319379276,15.1741639210649,18.6151615442928,"336782014SnowFree","OUf anisotropic","t (hours)7"
"speed (kilometers/day)312",18.1159317609731,20.5432374929592,22.9669768435211,"336782014SnowFree","OUf anisotropic","speed (kilometers/day)312"
"area (square kilometers)342",287.250859824642,460.08375663953,672.967931536312,"322682011Snow","OUF anisotropic","area (square kilometers)342"
"t[position] (days)287",0.931366100992338,1.70368483832389,3.11643512174445,"322682011Snow","OUF anisotropic","t[position] (days)287"
"t[velocity] (hours)234",0.693120015623285,1.00961167374634,1.47061938594902,"322682011Snow","OUF anisotropic","t[velocity] (hours)234"
"speed (kilometers/day)313",23.9671324254737,26.6117338667931,29.2529659101912,"322682011Snow","OUF anisotropic","speed (kilometers/day)313"
"area (square kilometers)343",334.079826427687,381.144670405824,431.265855293455,"322682012SnowFree","OUF anisotropic","area (square kilometers)343"
"t[position] (hours)30",14.06395652548,16.7426976824541,19.931654735863,"322682012SnowFree","OUF anisotropic","t[position] (hours)30"
"t[velocity] (minutes)69",19.4722766800724,31.0162213638115,49.4038783186281,"322682012SnowFree","OUF anisotropic","t[velocity] (minutes)69"
"speed (kilometers/day)314",44.7226436521789,52.4312729918918,60.1266311823642,"322682012SnowFree","OUF anisotropic","speed (kilometers/day)314"
"area (square kilometers)344",428.552046899999,716.740969386378,1077.8338477423,"322692011Snow","OUF anisotropic","area (square kilometers)344"
"t[position] (days)288",0.843737011699285,1.67117887588194,3.3100821659693,"322692011Snow","OUF anisotropic","t[position] (days)288"
"t[velocity] (minutes)70",34.2833424475264,56.2240091458795,92.2062721648083,"322692011Snow","OUF anisotropic","t[velocity] (minutes)70"
"speed (kilometers/day)315",31.3758377380164,35.9676344139126,40.5522710959458,"322692011Snow","OUF anisotropic","speed (kilometers/day)315"
"area (square kilometers)345",155.779213888414,187.700997958533,222.553804810598,"322692012SnowFree","OUF anisotropic","area (square kilometers)345"
"t[position] (hours)31",8.26343944898694,11.1219506766066,14.9692858060495,"322692012SnowFree","OUF anisotropic","t[position] (hours)31"
"t[velocity] (minutes)71",13.2444729119989,35.2407024280432,93.767952554517,"322692012SnowFree","OUF anisotropic","t[velocity] (minutes)71"
"speed (kilometers/day)316",32.5425836637416,42.6206826555715,52.6787874150332,"322692012SnowFree","OUF anisotropic","speed (kilometers/day)316"
"area (square kilometers)346",193.55199307672,1662.84452992808,4676.28724636772,"336692012Snow","OUF anisotropic","area (square kilometers)346"
"t[position] (months)13",0,1.01711879228086,2.47717951683381,"336692012Snow","OUF anisotropic","t[position] (months)13"
"t[velocity] (hours)235",0.67862111730084,1.13992952280631,1.9148229900859,"336692012Snow","OUF anisotropic","t[velocity] (hours)235"
"speed (kilometers/day)317",10.3409061614187,11.9138167884952,13.484213282123,"336692012Snow","OUF anisotropic","speed (kilometers/day)317"
"area (square kilometers)347",279.633031279168,407.617858012911,559.338569127134,"336682012Snow","OUF isotropic","area (square kilometers)347"
"t[position] (days)289",1.65823374716347,2.61157466187885,4.11300410827745,"336682012Snow","OUF isotropic","t[position] (days)289"
"t[velocity] (minutes)72",34.4137890357622,47.4652726066345,65.4665518313285,"336682012Snow","OUF isotropic","t[velocity] (minutes)72"
"speed (kilometers/day)318",20.3443641230429,22.4306678255839,24.5144613184648,"336682012Snow","OUF isotropic","speed (kilometers/day)318"
"area (square kilometers)348",398.603277355705,626.561755227081,905.244267947479,"322602011Snow","OUF anisotropic","area (square kilometers)348"
"t[position] (days)290",0.875397585273474,1.56748657631884,2.80674085498214,"322602011Snow","OUF anisotropic","t[position] (days)290"
"t[velocity] (minutes)73",27.5403500596646,46.9127876412795,79.9121884619425,"322602011Snow","OUF anisotropic","t[velocity] (minutes)73"
"speed (kilometers/day)319",31.5968852563293,37.030656279487,42.4550843874424,"322602011Snow","OUF anisotropic","speed (kilometers/day)319"
"area (square kilometers)349",407.662219551618,498.849008662418,599.101848010225,"322602012SnowFree","OUF anisotropic","area (square kilometers)349"
"t[position] (days)291",1.26580995624744,1.60428912565342,2.03327804935254,"322602012SnowFree","OUF anisotropic","t[position] (days)291"
"t[velocity] (minutes)74",37.5266863995473,47.3156549115501,59.6581103877026,"322602012SnowFree","OUF anisotropic","t[velocity] (minutes)74"
"speed (kilometers/day)320",29.8230340968303,32.1503925402528,34.4755174491948,"322602012SnowFree","OUF anisotropic","speed (kilometers/day)320"
"area (square kilometers)350",301.354678940021,663.123231030617,1165.11931407565,"322602012Snow","OUF anisotropic","area (square kilometers)350"
"t[position] (days)292",0.508434696932268,1.8172571112737,6.49527545700673,"322602012Snow","OUF anisotropic","t[position] (days)292"
"t[velocity] (minutes)75",23.9193300879505,48.8632469978659,99.8195559154572,"322602012Snow","OUF anisotropic","t[velocity] (minutes)75"
"speed (kilometers/day)321",28.9653939449314,34.9763714639693,40.9760331727842,"322602012Snow","OUF anisotropic","speed (kilometers/day)321"
"area (square kilometers)351",280.494499116995,511.325457372974,810.31298644168,"322622011Snow","OUF anisotropic","area (square kilometers)351"
"t[position] (days)293",1.09464017883578,2.43893947397052,5.43413796853149,"322622011Snow","OUF anisotropic","t[position] (days)293"
"t[velocity] (minutes)76",20.1530054227463,38.2012252188088,72.4127035946228,"322622011Snow","OUF anisotropic","t[velocity] (minutes)76"
"speed (kilometers/day)322",24.3050343894345,29.4248868691819,34.5350443006529,"322622011Snow","OUF anisotropic","speed (kilometers/day)322"
"area (square kilometers)352",422.028587615961,491.394025378063,565.959712118479,"322622012SnowFree","OUF anisotropic","area (square kilometers)352"
"t[position] (hours)32",17.8081215843266,21.5288020156937,26.0268503916138,"322622012SnowFree","OUF anisotropic","t[position] (hours)32"
"t[velocity] (minutes)77",38.3790937893872,48.4397346065802,61.13765743486,"322622012SnowFree","OUF anisotropic","t[velocity] (minutes)77"
"speed (kilometers/day)323",38.98750011068,41.9068274416672,44.8234512647164,"322622012SnowFree","OUF anisotropic","speed (kilometers/day)323"
"area (square kilometers)353",185.814588385962,341.151060159939,542.896285547577,"322642011Snow","OU anisotropic","area (square kilometers)353"
"t[position] (days)294",1.26503748237836,2.74963039020565,5.97647689341844,"322642011Snow","OU anisotropic","t[position] (days)294"
"area (square kilometers)354",250.974447280329,285.642483605622,322.52070350105,"322642012SnowFree","OUF anisotropic","area (square kilometers)354"
"t[position] (hours)33",12.704846038643,15.155767027195,18.0795008049657,"322642012SnowFree","OUF anisotropic","t[position] (hours)33"
"t[velocity] (minutes)78",43.7779960326942,55.4798722349687,70.3096647208275,"322642012SnowFree","OUF anisotropic","t[velocity] (minutes)78"
"speed (kilometers/day)324",33.5873140563862,36.0358772687334,38.482225039632,"322642012SnowFree","OUF anisotropic","speed (kilometers/day)324"
"area (square kilometers)355",233.469171235199,279.193074310138,328.945259913166,"322642012Snow","OUF isotropic","area (square kilometers)355"
"t[position] (days)295",1.04923389333665,1.30416985795241,1.62104848994415,"322642012Snow","OUF isotropic","t[position] (days)295"
"t[velocity] (minutes)79",2.49480176654359,14.8223372820143,88.0637834428731,"322642012Snow","OUF isotropic","t[velocity] (minutes)79"
"speed (kilometers/day)325",29.4679262395699,47.0090755944741,64.5520791977835,"322642012Snow","OUF isotropic","speed (kilometers/day)325"
"area (square kilometers)356",253.998686157846,296.53427802682,342.314418591868,"322642013SnowFree","OUF anisotropic","area (square kilometers)356"
"t[position] (hours)34",15.602326970376,19.1204597138535,23.4318880999765,"322642013SnowFree","OUF anisotropic","t[position] (hours)34"
"t[velocity] (minutes)80",30.6909744461753,43.7780661963057,62.4456901246081,"322642013SnowFree","OUF anisotropic","t[velocity] (minutes)80"
"speed (kilometers/day)326",32.688024717907,36.6459690590813,40.5985050472473,"322642013SnowFree","OUF anisotropic","speed (kilometers/day)326"
"area (square kilometers)357",444.133445943288,749.804302436238,1134.21012062737,"322652011Snow","OUF anisotropic","area (square kilometers)357"
"t[position] (days)296",1.05338052664198,2.08895557307077,4.1426011549448,"322652011Snow","OUF anisotropic","t[position] (days)296"
"t[velocity] (minutes)81",0,21.0418573523118,46.3914756444097,"322652011Snow","OUF anisotropic","t[velocity] (minutes)81"
"speed (kilometers/day)327",25.4165508099797,51.5338476107958,77.8420098736281,"322652011Snow","OUF anisotropic","speed (kilometers/day)327"
"area (square kilometers)358",138.345527227561,255.46702926284,407.911359520998,"322652012SnowFree","OU anisotropic","area (square kilometers)358"
"t[position] (days)297",0.498799087288936,1.16265509180339,2.71004277462387,"322652012SnowFree","OU anisotropic","t[position] (days)297"
"area (square kilometers)359",367.09543697851,512.309237414649,681.346616144157,"322662011Snow","OUF anisotropic","area (square kilometers)359"
"t[position] (hours)35",14.4634346317362,22.6442692867128,35.4523627744713,"322662011Snow","OUF anisotropic","t[position] (hours)35"
"t[velocity] (minutes)82",32.2838205665299,53.7459677949916,89.4760596338789,"322662011Snow","OUF anisotropic","t[velocity] (minutes)82"
"speed (kilometers/day)328",34.7255373704336,39.9007613123637,45.0678200395868,"322662011Snow","OUF anisotropic","speed (kilometers/day)328"
"area (square kilometers)360",380.802303375526,427.808894334965,477.511544928657,"322662012SnowFree","OUF anisotropic","area (square kilometers)360"
"t[position] (hours)36",10.6077970815635,12.5007601788242,14.7315228455939,"322662012SnowFree","OUF anisotropic","t[position] (hours)36"
"t[velocity] (minutes)83",38.1450511971564,49.7448748819544,64.8721786800425,"322662012SnowFree","OUF anisotropic","t[velocity] (minutes)83"
"speed (kilometers/day)329",47.7355327273906,51.7847761712029,55.8298481148968,"322662012SnowFree","OUF anisotropic","speed (kilometers/day)329"
"area (square kilometers)361",667.689082269328,1110.48166067936,1664.07640300997,"322662012Snow","OUF anisotropic","area (square kilometers)361"
"t[position] (days)298",1.68469008093822,3.19506829850753,6.05954860637788,"322662012Snow","OUF anisotropic","t[position] (days)298"
"t[velocity] (hours)236",0.967112257430919,1.22340555216657,1.54761883490955,"322662012Snow","OUF anisotropic","t[velocity] (hours)236"
"speed (kilometers/day)330",25.6472383890754,27.3253017081676,29.0019845862428,"322662012Snow","OUF anisotropic","speed (kilometers/day)330"
"area (square kilometers)362",570.647094413435,880.188941398242,1255.73235301137,"322672011Snow","OUF isotropic","area (square kilometers)362"
"t[position] (days)299",0.768881210228373,1.37113210130013,2.44511533668161,"322672011Snow","OUF isotropic","t[position] (days)299"
"t[velocity] (hours)237",1.24801360158748,1.64478463910349,2.16769793661673,"322672011Snow","OUF isotropic","t[velocity] (hours)237"
"speed (kilometers/day)331",29.6294109858556,31.5480829664346,33.4651910203155,"322672011Snow","OUF isotropic","speed (kilometers/day)331"
"area (square kilometers)363",659.778530829146,795.31066336649,943.315085622568,"322672012SnowFree","OUF anisotropic","area (square kilometers)363"
"t[position] (days)300",1.09253875345863,1.36578033429662,1.70735904392066,"322672012SnowFree","OUF anisotropic","t[position] (days)300"
"t[velocity] (hours)238",1.16466365768477,1.34114837952853,1.54437632190532,"322672012SnowFree","OUF anisotropic","t[velocity] (hours)238"
"speed (kilometers/day)332",32.0855608830196,33.3071513146138,34.5281312773934,"322672012SnowFree","OUF anisotropic","speed (kilometers/day)332"
"area (square kilometers)364",715.060088918742,899.351745039313,1104.45423664609,"322672012Snow","OUF anisotropic","area (square kilometers)364"
"t[position] (days)301",1.54230952403784,2.00903429875953,2.61699662142083,"322672012Snow","OUF anisotropic","t[position] (days)301"
"t[velocity] (hours)239",0.850444296058798,1.00301559153766,1.18295846245301,"322672012Snow","OUF anisotropic","t[velocity] (hours)239"
"speed (kilometers/day)333",32.9302953548535,34.5820958969906,36.2328284402235,"322672012Snow","OUF anisotropic","speed (kilometers/day)333"
"area (square kilometers)365",2065.84712281405,5256.16258772339,9910.20369154334,"322672013SnowFree","OUF anisotropic","area (square kilometers)365"
"t[position] (days)302",1.25320021287379,5.67091052014782,25.6616826243405,"322672013SnowFree","OUF anisotropic","t[position] (days)302"
"t[velocity] (hours)240",1.53121367950959,1.91359027686882,2.39145443691419,"322672013SnowFree","OUF anisotropic","t[velocity] (hours)240"
"speed (kilometers/day)334",33.4276846201751,35.3539865899046,37.2788746347884,"322672013SnowFree","OUF anisotropic","speed (kilometers/day)334"
"area (square kilometers)366",894.346134117175,1796.50555382939,3008.0103052148,"322612011Snow","OUF anisotropic","area (square kilometers)366"
"t[position] (days)303",1.27675088506942,3.34532913822622,8.76539595463593,"322612011Snow","OUF anisotropic","t[position] (days)303"
"t[velocity] (hours)241",1.23419944118308,1.58339618574133,2.03139249408254,"322612011Snow","OUF anisotropic","t[velocity] (hours)241"
"speed (kilometers/day)335",27.8054928183637,29.5578042479314,31.3087215544352,"322612011Snow","OUF anisotropic","speed (kilometers/day)335"
"area (square kilometers)367",236.030276473138,1069.21221523113,2519.71362139119,"322612012SnowFree","OUF anisotropic","area (square kilometers)367"
"t[position] (days)304",0,3.03179474361021,6.5404550674181,"322612012SnowFree","OUF anisotropic","t[position] (days)304"
"t[velocity] (hours)242",0.487370081949723,1.08106986925338,2.39799713911877,"322612012SnowFree","OUF anisotropic","t[velocity] (hours)242"
"speed (kilometers/day)336",27.9807775369097,34.5138025112965,41.0340298084189,"322612012SnowFree","OUF anisotropic","speed (kilometers/day)336"
"area (square kilometers)368",96.2086170813003,128.196805802964,164.705516000255,"322612012Snow","OUF anisotropic","area (square kilometers)368"
"t[position] (hours)37",8.38408382305187,13.2432239432417,20.9185623751326,"322612012Snow","OUF anisotropic","t[position] (hours)37"
"t[velocity] (minutes)84",9.26149048360337,38.3127274926378,158.491237509108,"322612012Snow","OUF anisotropic","t[velocity] (minutes)84"
"speed (kilometers/day)337",22.6635133138079,31.6383454783182,40.5980786274189,"322612012Snow","OUF anisotropic","speed (kilometers/day)337"
"area (square kilometers)369",201.854270593404,255.177705433298,314.656539862731,"322612013SnowFree","OU isotropic","area (square kilometers)369"
"t[position] (days)305",1.15104129719213,1.73736090888567,2.6223411228487,"322612013SnowFree","OU isotropic","t[position] (days)305"
"area (square kilometers)370",182.123326790779,217.727324405786,256.46288596034,"322612013Snow","OUF anisotropic","area (square kilometers)370"
"t[position] (hours)38",17.7465665583443,22.6873762309355,29.0037534050214,"322612013Snow","OUF anisotropic","t[position] (hours)38"
"t[velocity] (minutes)85",11.748667135305,27.2694943913625,63.294441471232,"322612013Snow","OUF anisotropic","t[velocity] (minutes)85"
"speed (kilometers/day)338",28.0215359184697,36.5157030828553,44.9929412244606,"322612013Snow","OUF anisotropic","speed (kilometers/day)338"
"area (square kilometers)371",348.04884573297,490.703950729917,657.477429575009,"336812012Snow","OUF anisotropic","area (square kilometers)371"
"t[position] (days)306",2.09922441711133,3.13778118352838,4.69014683492154,"336812012Snow","OUF anisotropic","t[position] (days)306"
